id	name	country_id	province_id	district_id	lg_id	lg_type	population	area	subs	supers	eqs	ints	centroid	centroid_altitude
LG-31331	Ambalangoda PS	LK	LK-3	LK-31	LG-31331	PS	58392	68.21	['LK-3133045', 'LK-3133050', 'LK-3133055', 'LK-3133060', 'LK-3133065', 'LK-3133070', 'LK-3133075', 'LK-3133105', 'LK-3133110', 'LK-3133115', 'LK-3133120', 'LK-3133125', 'LK-3133130', 'LK-3133135', 'LK-3133140', 'LK-3133145', 'LK-3133150', 'LK-3133155', 'LK-3133160', 'LK-3133165', 'LK-3133170', 'LK-3133175', 'LK-3133180', 'MOH-31340']	['EC-07B']	[]	['LK-3133', 'LK-3134', 'MOH-31330']	[6.198759677945349, 80.11733034877932]	19
LG-31332	Ambalangoda UC	LK	LK-3	LK-31	LG-31332	UC	19990	6.87	['LK-3133005', 'LK-3133010', 'LK-3133015', 'LK-3133020', 'LK-3133025', 'LK-3133030', 'LK-3133035', 'LK-3133040', 'LK-3133080', 'LK-3133085', 'LK-3133090', 'LK-3133095', 'LK-3133100']	['LK-3133', 'MOH-31330']	[]	[]	[6.243167781609414, 80.06629979557988]	10
LG-31361	Hikkaduwa UC	LK	LK-3	LK-31	LG-31361	UC	27075	13.18	['LK-3136195', 'LK-3136200', 'LK-3136205', 'LK-3136210', 'LK-3136215', 'LK-3136220', 'LK-3136225', 'LK-3136230', 'LK-3136235', 'LK-3136240', 'LK-3136245', 'LK-3136250', 'LK-3136255', 'LK-3136260', 'LK-3136265', 'LK-3136270', 'LK-3136275', 'LK-3136280', 'LK-3136285', 'LK-3136290', 'LK-3136295', 'LK-3136300', 'LK-3136305', 'LK-3136340', 'LK-3136345', 'LK-3136350', 'LK-3136355']	['MOH-31361']	[]	[]	[6.128468309991508, 80.12107430443359]	5
LG-31362	Rajgama PS	LK	LK-3	LK-31	LG-31362	PS	74834	51.18	['LK-3136005', 'LK-3136010', 'LK-3136015', 'LK-3136020', 'LK-3136025', 'LK-3136030', 'LK-3136035', 'LK-3136040', 'LK-3136045', 'LK-3136050', 'LK-3136055', 'LK-3136060', 'LK-3136065', 'LK-3136070', 'LK-3136075', 'LK-3136080', 'LK-3136085', 'LK-3136090', 'LK-3136095', 'LK-3136100', 'LK-3136105', 'LK-3136110', 'LK-3136115', 'LK-3136120', 'LK-3136125', 'LK-3136130', 'LK-3136135', 'LK-3136140', 'LK-3136145', 'LK-3136150', 'LK-3136155', 'LK-3136160', 'LK-3136165', 'LK-3136170', 'LK-3136175', 'LK-3136180', 'LK-3136185', 'LK-3136190', 'MOH-31362']	['EC-07G', 'LK-3136']	[]	['MOH-31361']	[6.143454887201359, 80.12279597903343]	4
LG-31391	Bope-Poddala PS	LK	LK-3	LK-31	LG-31391	PS	65747	34.2	['LK-3139005', 'LK-3139010', 'LK-3139015', 'LK-3139020', 'LK-3139025', 'LK-3139040', 'LK-3139045', 'LK-3142', 'MOH-31420']	['EC-07', 'LK-31']	[]	['EC-07H', 'EC-07I', 'LK-3139', 'MOH-31390']	[6.082399869925213, 80.21175261413696]	20
LG-31392	Galle MC	LK	LK-3	LK-31	LG-31392	MC	86333	17.98	['LK-3139030', 'LK-3139035', 'LK-3139050', 'LK-3139055', 'LK-3139060', 'LK-3139065', 'LK-3139070', 'LK-3139075', 'LK-3139080', 'LK-3139085', 'LK-3139090', 'LK-3139095', 'LK-3139100', 'LK-3139105', 'LK-3139110', 'LK-3139115', 'LK-3139120', 'LK-3139125', 'LK-3139130', 'LK-3139135', 'LK-3139140', 'LK-3139145', 'LK-3139150', 'LK-3139155', 'LK-3139160', 'LK-3139165', 'LK-3139170', 'LK-3139175', 'LK-3139180', 'LK-3139185', 'LK-3139190', 'LK-3139195', 'LK-3139200', 'LK-3139205', 'LK-3139210', 'LK-3139215', 'LK-3139220', 'LK-3139225', 'LK-3139230', 'LK-3139235', 'LK-3139240', 'LK-3139245', 'LK-3139250']	['EC-07H', 'LK-3139', 'MOH-31390']	[]	[]	[6.048341981644221, 80.21507754436227]	33
LG-31450	Akmeemana PS	LK	LK-3	LK-31	LG-31450	PS	76359	66.42	['LK-3145005', 'LK-3145010', 'LK-3145015', 'LK-3145020', 'LK-3145025', 'LK-3145030', 'LK-3145035', 'LK-3145040', 'LK-3145045', 'LK-3145050', 'LK-3145055', 'LK-3145060', 'LK-3145065', 'LK-3145070', 'LK-3145075', 'LK-3145080', 'LK-3145085', 'LK-3145090', 'LK-3145095', 'LK-3145100', 'LK-3145105', 'LK-3145110', 'LK-3145115', 'LK-3145120', 'LK-3145125', 'LK-3145130', 'LK-3145135', 'LK-3145140', 'LK-3145145', 'LK-3145150', 'LK-3145155', 'LK-3145160', 'LK-3145165', 'LK-3145170', 'LK-3145175', 'LK-3145180', 'LK-3145185', 'LK-3145190', 'LK-3145195', 'LK-3145200', 'LK-3145205', 'LK-3145210', 'LK-3145215', 'LK-3145220', 'LK-3145225', 'LK-3145230', 'LK-3145235', 'LK-3145240', 'LK-3145245', 'LK-3145250', 'LK-3145255', 'LK-3145260', 'LK-3145265', 'LK-3145270', 'LK-3145275', 'LK-3145280', 'LK-3145285', 'LK-3145290', 'LK-3145295', 'LK-3145300', 'LK-3145310', 'LK-3145315']	['LK-3145']	['MOH-31450']	[]	[6.059693137151347, 80.28382794139873]	25
LG-31480	Yakkalamulla PS	LK	LK-3	LK-31	LG-31480	PS	43919	107.73	['LK-3148005', 'LK-3148010', 'LK-3148015', 'LK-3148020', 'LK-3148025', 'LK-3148030', 'LK-3148035', 'LK-3148040', 'LK-3148045', 'LK-3148050', 'LK-3148055', 'LK-3148060', 'LK-3148065', 'LK-3148070', 'LK-3148075', 'LK-3148080', 'LK-3148085', 'LK-3148090', 'LK-3148095', 'LK-3148100', 'LK-3148105', 'LK-3148110', 'LK-3148115', 'LK-3148120', 'LK-3148125', 'LK-3148130', 'LK-3148135', 'LK-3148140', 'LK-3148145', 'LK-3148150', 'LK-3148155', 'LK-3148160', 'LK-3148165', 'LK-3148170', 'LK-3148175', 'LK-3148180', 'LK-3148190', 'LK-3148195', 'LK-3148200', 'LK-3148205', 'LK-3148210', 'LK-3148220']	['LK-3148']	['MOH-31480']	[]	[6.10766423154523, 80.35913835002764]	104
LG-31510	Imaduwa PS	LK	LK-3	LK-31	LG-31510	PS	44880	60.64	['LK-3151005', 'LK-3151010', 'LK-3151015', 'LK-3151020', 'LK-3151025', 'LK-3151030', 'LK-3151035', 'LK-3151040', 'LK-3151045', 'LK-3151050', 'LK-3151055', 'LK-3151060', 'LK-3151065', 'LK-3151070', 'LK-3151075', 'LK-3151080', 'LK-3151085', 'LK-3151090', 'LK-3151095', 'LK-3151100', 'LK-3151105', 'LK-3151110', 'LK-3151115', 'LK-3151120', 'LK-3151125', 'LK-3151130', 'LK-3151135', 'LK-3151140', 'LK-3151145', 'LK-3151150', 'LK-3151155', 'LK-3151160', 'LK-3151165', 'LK-3151170', 'LK-3151175', 'LK-3151180', 'LK-3151185', 'LK-3151190', 'LK-3151195', 'LK-3151200', 'LK-3151205', 'LK-3151210', 'LK-3151215']	['EC-07J']	['LK-3151', 'MOH-31510']	[]	[6.032708955639708, 80.35777425650397]	62
LG-31540	Habaraduwa PS	LK	LK-3	LK-31	LG-31540	PS	62389	48.31	['LK-3154005', 'LK-3154010', 'LK-3154015', 'LK-3154020', 'LK-3154025', 'LK-3154030', 'LK-3154035', 'LK-3154040', 'LK-3154045', 'LK-3154050', 'LK-3154055', 'LK-3154060', 'LK-3154065', 'LK-3154070', 'LK-3154075', 'LK-3154080', 'LK-3154085', 'LK-3154090', 'LK-3154095', 'LK-3154100', 'LK-3154105', 'LK-3154110', 'LK-3154115', 'LK-3154120', 'LK-3154125', 'LK-3154130', 'LK-3154135', 'LK-3154140', 'LK-3154145', 'LK-3154150', 'LK-3154155', 'LK-3154160', 'LK-3154165', 'LK-3154170', 'LK-3154175', 'LK-3154180', 'LK-3154185', 'LK-3154190', 'LK-3154195', 'LK-3154200', 'LK-3154205', 'LK-3154210', 'LK-3154215', 'LK-3154220', 'LK-3154225', 'LK-3154230', 'LK-3154235', 'LK-3154240', 'LK-3154245', 'LK-3154250', 'LK-3154255', 'LK-3154260', 'LK-3154265', 'LK-3154270', 'LK-3154275', 'LK-3154280', 'LK-3154285', 'LK-3154290', 'LK-3154295']	['EC-07J']	['LK-3154', 'MOH-31540']	[]	[6.001391453178593, 80.32004998995309]	7
LG-32030	Pitabeddara PS	LK	LK-3	LK-32	LG-32030	PS	51186	137.69	['LK-3203005', 'LK-3203010', 'LK-3203015', 'LK-3203020', 'LK-3203025', 'LK-3203030', 'LK-3203035', 'LK-3203040', 'LK-3203045', 'LK-3203050', 'LK-3203055', 'LK-3203060', 'LK-3203065', 'LK-3203070', 'LK-3203075', 'LK-3203080', 'LK-3203085', 'LK-3203090', 'LK-3203095', 'LK-3203100', 'LK-3203105', 'LK-3203110', 'LK-3203115', 'LK-3203120', 'LK-3203125', 'LK-3203130', 'LK-3203135', 'LK-3203140', 'LK-3203145', 'LK-3203150', 'LK-3203155', 'LK-3203160', 'LK-3203165', 'LK-3203170', 'LK-3203175', 'LK-3203180', 'LK-3203185', 'LK-3203190', 'LK-3203195', 'LK-3203200']	['EC-08A']	['LK-3203', 'MOH-32030']	[]	[6.23932936505261, 80.47262704432924]	133
LG-32060	Kotapola PS	LK	LK-3	LK-32	LG-32060	PS	63255	180.55	['LK-3206005', 'LK-3206010', 'LK-3206015', 'LK-3206020', 'LK-3206025', 'LK-3206030', 'LK-3206035', 'LK-3206040', 'LK-3206045', 'LK-3206050', 'LK-3206055', 'LK-3206060', 'LK-3206065', 'LK-3206070', 'LK-3206075', 'LK-3206080', 'LK-3206085', 'LK-3206090', 'LK-3206095', 'LK-3206100', 'LK-3206105', 'LK-3206110', 'LK-3206115', 'LK-3206120', 'LK-3206125', 'LK-3206130', 'LK-3206135', 'LK-3206140', 'LK-3206145', 'LK-3206150', 'LK-3206155', 'LK-3206160', 'LK-3206165', 'LK-3206170', 'LK-3206175', 'LK-3206180', 'LK-3206185']	['EC-08A']	['LK-3206', 'MOH-32060']	[]	[6.322803360159242, 80.53927212839118]	508
LG-32090	Pasgoda PS	LK	LK-3	LK-32	LG-32090	PS	59160	156.35	['LK-3209005', 'LK-3209010', 'LK-3209015', 'LK-3209020', 'LK-3209025', 'LK-3209030', 'LK-3209035', 'LK-3209040', 'LK-3209045', 'LK-3209050', 'LK-3209055', 'LK-3209060', 'LK-3209065', 'LK-3209070', 'LK-3209075', 'LK-3209080', 'LK-3209085', 'LK-3209090', 'LK-3209095', 'LK-3209100', 'LK-3209105', 'LK-3209110', 'LK-3209115', 'LK-3209120', 'LK-3209125', 'LK-3209130', 'LK-3209135', 'LK-3209140', 'LK-3209145', 'LK-3209150', 'LK-3209155', 'LK-3209160', 'LK-3209165', 'LK-3209170', 'LK-3209175', 'LK-3209180', 'LK-3209185', 'LK-3209190', 'LK-3209195', 'LK-3209200', 'LK-3209205', 'LK-3209210', 'LK-3209215']	['EC-08B']	['LK-3209', 'MOH-32090']	[]	[6.275759788893795, 80.60827798593412]	354
LG-32121	Mulatiyana PS	LK	LK-3	LK-32	LG-32121	PS	47795	118.91	['LK-3212005', 'LK-3212010', 'LK-3212015', 'LK-3212020', 'LK-3212025', 'LK-3212030', 'LK-3212035', 'LK-3212040', 'LK-3212045', 'LK-3212050', 'LK-3212055', 'LK-3212060', 'LK-3212065', 'LK-3212070', 'LK-3212075', 'LK-3212080', 'LK-3212095', 'LK-3212100', 'LK-3212105', 'LK-3212110', 'LK-3212115', 'LK-3212120', 'LK-3212125', 'LK-3212130', 'LK-3212135', 'LK-3212140', 'LK-3212145', 'LK-3212150', 'LK-3212155', 'LK-3212160', 'LK-3212165', 'LK-3212170', 'LK-3212175', 'LK-3212180', 'LK-3212185', 'LK-3212190', 'LK-3212195', 'LK-3212200', 'LK-3212205', 'LK-3212210', 'LK-3212215', 'LK-3212220', 'LK-3212225', 'LK-3212230', 'LK-3212235', 'LK-3212240']	['LK-3212']	['MOH-32121']	[]	[6.14722685184591, 80.58811155946066]	38
LG-32151	Athuraliya PS	LK	LK-3	LK-32	LG-32151	PS	32304	61.62	['LK-3215005', 'LK-3215010', 'LK-3215015', 'LK-3215020', 'LK-3215025', 'LK-3215030', 'LK-3215035', 'LK-3215040', 'LK-3215045', 'LK-3215050', 'LK-3215055', 'LK-3215060', 'LK-3215065', 'LK-3215070', 'LK-3215075', 'LK-3215080', 'LK-3215085', 'LK-3215090', 'LK-3215095', 'LK-3215100', 'LK-3215105', 'LK-3215110', 'LK-3215115', 'LK-3215120', 'LK-3215125', 'LK-3215130', 'LK-3215135', 'LK-3215140']	['EC-08C']	['LK-3215', 'MOH-32151']	[]	[6.117384419695995, 80.50860455054347]	98
LG-32180	Akuressa PS	LK	LK-3	LK-32	LG-32180	PS	52912	150.42	['LK-3218005', 'LK-3218010', 'LK-3218015', 'LK-3218020', 'LK-3218025', 'LK-3218030', 'LK-3218035', 'LK-3218040', 'LK-3218045', 'LK-3218050', 'LK-3218055', 'LK-3218060', 'LK-3218065', 'LK-3218070', 'LK-3218075', 'LK-3218080', 'LK-3218085', 'LK-3218090', 'LK-3218095', 'LK-3218100', 'LK-3218105', 'LK-3218110', 'LK-3218115', 'LK-3218120', 'LK-3218125', 'LK-3218130', 'LK-3218135', 'LK-3218140', 'LK-3218145', 'LK-3218150', 'LK-3218155', 'LK-3218160', 'LK-3218165', 'LK-3218170', 'LK-3218175', 'LK-3218180', 'LK-3218185', 'LK-3218190', 'LK-3218195', 'LK-3218200', 'LK-3218205', 'LK-3218210', 'LK-3218215', 'LK-3218220', 'LK-3218225', 'LK-3218230']	['EC-08C']	['LK-3218', 'MOH-32180']	[]	[6.134897875337782, 80.44004457148952]	73
LG-32211	Weligama PS	LK	LK-3	LK-32	LG-32211	PS	102564	105.32	['LK-3221', 'LK-3239005', 'LK-3239010', 'LK-3239015', 'LK-3239020', 'LK-3239030', 'LK-3239035', 'LK-3239040', 'LK-3239045', 'LK-3239050', 'LK-3239065', 'LK-3239070', 'LK-3239075', 'LK-3239080', 'LK-3239085', 'LK-3239090', 'LK-3239095', 'LK-3239100', 'LK-3239105', 'LK-3239135', 'LK-3239140', 'LK-3239160', 'LK-3239165', 'LK-3239170', 'LK-3239175', 'LK-3239180', 'LK-3239185', 'LK-3239190', 'LK-3239205', 'LK-3239210', 'LK-3239215', 'LK-3239220', 'LK-3239225', 'LK-3239230', 'LK-3239235', 'LK-3239240', 'MOH-32210']	['EC-08G']	[]	['LK-3239', 'MOH-32390']	[5.998891285106494, 80.44168740585565]	14
LG-32240	Malimbada PS	LK	LK-3	LK-32	LG-32240	PS	34856	44.68	['LK-3224005', 'LK-3224010', 'LK-3224015', 'LK-3224020', 'LK-3224025', 'LK-3224030', 'LK-3224035', 'LK-3224040', 'LK-3224045', 'LK-3224050', 'LK-3224055', 'LK-3224060', 'LK-3224065', 'LK-3224070', 'LK-3224075', 'LK-3224080', 'LK-3224085', 'LK-3224090', 'LK-3224095', 'LK-3224100', 'LK-3224105', 'LK-3224110', 'LK-3224115', 'LK-3224120', 'LK-3224125', 'LK-3224130', 'LK-3224135', 'LK-3224140', 'LK-3224145']	['EC-08C']	['LK-3224', 'MOH-32240']	[]	[6.019212715301108, 80.49832811970717]	20
LG-32270	Kamburupitiya PS	LK	LK-3	LK-32	LG-32270	PS	40969	61.56	['LK-3227005', 'LK-3227010', 'LK-3227015', 'LK-3227020', 'LK-3227025', 'LK-3227030', 'LK-3227035', 'LK-3227040', 'LK-3227045', 'LK-3227050', 'LK-3227055', 'LK-3227060', 'LK-3227065', 'LK-3227070', 'LK-3227075', 'LK-3227080', 'LK-3227085', 'LK-3227090', 'LK-3227095', 'LK-3227100', 'LK-3227105', 'LK-3227110', 'LK-3227115', 'LK-3227120', 'LK-3227125', 'LK-3227130', 'LK-3227135', 'LK-3227140', 'LK-3227145', 'LK-3227150', 'LK-3227155', 'LK-3227160', 'LK-3227165', 'LK-3227170', 'LK-3227175', 'LK-3227180', 'LK-3227185', 'LK-3227190', 'LK-3227195']	['EC-08D']	['LK-3227', 'MOH-32270']	[]	[6.066304487514365, 80.56152842493645]	25
LG-32300	Hakmana PS	LK	LK-3	LK-32	LG-32300	PS	31648	46.57	['LK-3230005', 'LK-3230010', 'LK-3230015', 'LK-3230020', 'LK-3230025', 'LK-3230030', 'LK-3230035', 'LK-3230040', 'LK-3230045', 'LK-3230050', 'LK-3230055', 'LK-3230060', 'LK-3230065', 'LK-3230070', 'LK-3230075', 'LK-3230080', 'LK-3230085', 'LK-3230090', 'LK-3230095', 'LK-3230100', 'LK-3230105', 'LK-3230110', 'LK-3230115', 'LK-3230120', 'LK-3230125', 'LK-3230130', 'LK-3230135', 'LK-3230140', 'LK-3230145', 'LK-3230150', 'LK-3230155', 'LK-3230160', 'LK-3230165', 'LK-3230170']	['EC-08B']	['LK-3230', 'MOH-32300']	[]	[6.094808856744772, 80.64999257319427]	68
LG-32330	Kirinda Puhulwella PS	LK	LK-3	LK-32	LG-32330	PS	20291	44.64	['LK-3233005', 'LK-3233010', 'LK-3233015', 'LK-3233020', 'LK-3233025', 'LK-3233030', 'LK-3233035', 'LK-3233040', 'LK-3233045', 'LK-3233050', 'LK-3233055', 'LK-3233060', 'LK-3233065', 'LK-3233070', 'LK-3233075', 'LK-3233080', 'LK-3233085', 'LK-3233090', 'LK-3233095', 'LK-3233100', 'LK-3233105', 'LK-3233110', 'LK-3233115', 'LK-3233120', 'LK-3233125']	['EC-08D']	['LK-3233', 'MOH-32330']	[]	[6.04602595324048, 80.6370223533382]	80
LG-32360	Thihagoda PS	LK	LK-3	LK-32	LG-32360	PS	33535	51.75	['LK-3236005', 'LK-3236010', 'LK-3236015', 'LK-3236020', 'LK-3236025', 'LK-3236030', 'LK-3236035', 'LK-3236040', 'LK-3236045', 'LK-3236050', 'LK-3236055', 'LK-3236060', 'LK-3236065', 'LK-3236070', 'LK-3236075', 'LK-3236080', 'LK-3236085', 'LK-3236090', 'LK-3236095', 'LK-3236100', 'LK-3236105', 'LK-3236110', 'LK-3236115', 'LK-3236120', 'LK-3236125', 'LK-3236130', 'LK-3236135', 'LK-3236140', 'LK-3236145', 'LK-3236150', 'LK-3236155', 'LK-3236160', 'LK-3236165', 'LK-3236170', 'LK-3236175', 'LK-3236180', 'LK-3236185', 'LK-3236190', 'LK-3236195', 'LK-3236200']	['EC-08D']	['LK-3236', 'MOH-32360']	[]	[6.0095643993402295, 80.56030743917046]	37
LG-32392	Weligama UC	LK	LK-3	LK-32	LG-32392	UC	22377	5.0	['LK-3239025', 'LK-3239055', 'LK-3239060', 'LK-3239110', 'LK-3239115', 'LK-3239120', 'LK-3239125', 'LK-3239130', 'LK-3239145', 'LK-3239150', 'LK-3239155', 'LK-3239195', 'LK-3239200']	['LK-3239', 'MOH-32390']	[]	[]	[5.970642003929042, 80.42188832854664]	10
LG-32421	Matara MC	LK	LK-3	LK-32	LG-32421	MC	77156	23.87	['LK-3242060', 'LK-3242065', 'LK-3242070', 'LK-3242075', 'LK-3242080', 'LK-3242085', 'LK-3242105', 'LK-3242110', 'LK-3242115', 'LK-3242120', 'LK-3242125', 'LK-3242130', 'LK-3242135', 'LK-3242180', 'LK-3242185', 'LK-3242190', 'LK-3242195', 'LK-3242200', 'LK-3242205', 'LK-3242210', 'LK-3242215', 'LK-3242220', 'LK-3242225', 'LK-3242230', 'LK-3242235', 'LK-3242240', 'LK-3242245', 'LK-3242250', 'LK-3242255', 'LK-3242260', 'LK-3242265', 'LK-3242270', 'LK-3242275', 'LK-3242280', 'LK-3242285', 'LK-3242290', 'LK-3242295', 'LK-3242300', 'LK-3242325', 'LK-3242330']	['EC-08F', 'LK-3242']	['MOH-32421']	[]	[5.953546083869989, 80.53723429942998]	8
LG-32422	Matara PS	LK	LK-3	LK-32	LG-32422	PS	38649	33.56	['LK-3242005', 'LK-3242010', 'LK-3242015', 'LK-3242020', 'LK-3242025', 'LK-3242030', 'LK-3242035', 'LK-3242040', 'LK-3242045', 'LK-3242050', 'LK-3242055', 'LK-3242090', 'LK-3242095', 'LK-3242100', 'LK-3242140', 'LK-3242145', 'LK-3242150', 'LK-3242155', 'LK-3242160', 'LK-3242165', 'LK-3242170', 'LK-3242175', 'LK-3242305', 'LK-3242310', 'LK-3242315', 'LK-3242320']	['EC-08F', 'LK-3242']	['MOH-32422']	[]	[5.969457979343774, 80.57924719236847]	89
LG-32451	Devinuwara PS	LK	LK-3	LK-32	LG-32451	PS	46937	35.24	['LK-3245005', 'LK-3245010', 'LK-3245015', 'LK-3245020', 'LK-3245030', 'LK-3245035', 'LK-3245040', 'LK-3245045', 'LK-3245050', 'LK-3245055', 'LK-3245060', 'LK-3245070', 'LK-3245075', 'LK-3245080', 'LK-3245085', 'LK-3245090', 'LK-3245095', 'LK-3245100', 'LK-3245105', 'LK-3245110', 'LK-3245115', 'LK-3245120', 'LK-3245125', 'LK-3245130', 'LK-3245135', 'LK-3245140', 'LK-3245145', 'LK-3245150', 'LK-3245155', 'LK-3245160', 'LK-3245165', 'LK-3245170', 'LK-3245175', 'LK-3245180', 'LK-3245185', 'LK-3245190', 'LK-3245195', 'LK-3245200', 'LK-3245205', 'LK-3248010']	['EC-08E']	['MOH-32451']	['LK-3245', 'LK-3248']	[5.976815374568611, 80.61631792291722]	80
LG-32452	Dickwella PS	LK	LK-3	LK-32	LG-32452	PS	49886	47.24	['LK-3245065', 'LK-3248005', 'LK-3248015', 'LK-3248020', 'LK-3248025', 'LK-3248030', 'LK-3248035', 'LK-3248040', 'LK-3248045', 'LK-3248050', 'LK-3248055', 'LK-3248060', 'LK-3248070', 'LK-3248075', 'LK-3248080', 'LK-3248085', 'LK-3248090', 'LK-3248095', 'LK-3248100', 'LK-3248105', 'LK-3248110', 'LK-3248115', 'LK-3248120', 'LK-3248125', 'LK-3248130', 'LK-3248135', 'LK-3248140', 'LK-3248145', 'LK-3248150', 'LK-3248155', 'LK-3248160', 'LK-3248165', 'LK-3248170', 'LK-3248175', 'LK-3248180', 'LK-3248185', 'LK-3248190', 'LK-3248195', 'LK-3248200', 'LK-3248205', 'LK-3248215', 'LK-3248230', 'LK-3248235', 'LK-3248240']	['EC-08E']	['MOH-32452']	['LK-3245', 'LK-3248']	[5.984902812783532, 80.67447802772087]	31
LG-33030	Sooriyawewa PS	LK	LK-3	LK-33	LG-33030	PS	43102	191.06	['LK-3303005', 'LK-3303010', 'LK-3303015', 'LK-3303020', 'LK-3303025', 'LK-3303030', 'LK-3303035', 'LK-3303040', 'LK-3303045', 'LK-3303050', 'LK-3303055', 'LK-3303060', 'LK-3303065', 'LK-3303070', 'LK-3303075', 'LK-3303080', 'LK-3303085', 'LK-3303090', 'LK-3303095', 'LK-3303100', 'LK-3303105']	['EC-09D']	['LK-3303', 'MOH-33030']	[]	[6.291759905282701, 81.01413300781259]	53
LG-33060	Lunugamvehera PS	LK	LK-3	LK-33	LG-33060	PS	31559	302.31	['LK-3306005', 'LK-3306010', 'LK-3306015', 'LK-3306020', 'LK-3306025', 'LK-3306030', 'LK-3306035', 'LK-3306040', 'LK-3306045', 'LK-3306050', 'LK-3306055', 'LK-3306060', 'LK-3306065', 'LK-3306070', 'LK-3306075', 'LK-3306080', 'LK-3306085', 'LK-3306090', 'LK-3306095', 'LK-3306100', 'LK-3306105', 'LK-3306110', 'LK-3306115', 'LK-3306120', 'LK-3306125', 'LK-3306130', 'LK-3306135', 'LK-3306140', 'LK-3306145', 'LK-3306150', 'LK-3306155', 'LK-3306160', 'LK-3306165', 'LK-3306170', 'LK-3306175', 'LK-3306180']	['EC-09D']	['LK-3306', 'MOH-33060']	[]	[6.332023425705966, 81.16627806836006]	71
LG-33090	Thissamaharama PS	LK	LK-3	LK-33	LG-33090	PS	68606	790.89	['LK-3309005', 'LK-3309010', 'LK-3309015', 'LK-3309020', 'LK-3309025', 'LK-3309030', 'LK-3309035', 'LK-3309040', 'LK-3309045', 'LK-3309050', 'LK-3309055', 'LK-3309060', 'LK-3309065', 'LK-3309070', 'LK-3309075', 'LK-3309080', 'LK-3309085', 'LK-3309090', 'LK-3309095', 'LK-3309100', 'LK-3309105', 'LK-3309110', 'LK-3309115', 'LK-3309120', 'LK-3309125', 'LK-3309130', 'LK-3309135', 'LK-3309140', 'LK-3309145', 'LK-3309150', 'LK-3309155', 'LK-3309160', 'LK-3309165', 'LK-3309170', 'LK-3309175', 'LK-3309180', 'LK-3309185', 'LK-3309190', 'LK-3309195', 'LK-3309200', 'LK-3309205', 'LK-3309210', 'LK-3309215', 'LK-3309220']	['EC-09D']	['LK-3309', 'MOH-33090']	[]	[6.380399943778632, 81.4536809196939]	55
LG-33121	Hambantota PS	LK	LK-3	LK-33	LG-33121	PS	34028	258.61	['LK-3312005', 'LK-3312010', 'LK-3312015', 'LK-3312020', 'LK-3312025', 'LK-3312030', 'LK-3312035', 'LK-3312045', 'LK-3312050', 'LK-3312055', 'LK-3312060', 'LK-3312065', 'LK-3312070', 'LK-3312075', 'LK-3312080', 'LK-3312085', 'LK-3312090', 'LK-3312095', 'LK-3312100', 'LK-3312105', 'LK-3312140', 'LK-3312145', 'LK-3312150']	['LK-3312', 'MOH-33120']	[]	[]	[6.217110864573036, 81.12063190544175]	35
LG-33122	Hambantota UC	LK	LK-3	LK-33	LG-33122	UC	23236	82.86	['LK-3312040', 'LK-3312110', 'LK-3312115', 'LK-3312120', 'LK-3312125', 'LK-3312130', 'LK-3312135']	['LK-3312', 'MOH-33120']	[]	[]	[6.166020586556355, 81.12491428917417]	19
LG-33150	Ambalantota PS	LK	LK-3	LK-33	LG-33150	PS	72943	212.46	['LK-3315005', 'LK-3315010', 'LK-3315015', 'LK-3315020', 'LK-3315025', 'LK-3315030', 'LK-3315035', 'LK-3315040', 'LK-3315045', 'LK-3315050', 'LK-3315055', 'LK-3315060', 'LK-3315065', 'LK-3315070', 'LK-3315075', 'LK-3315080', 'LK-3315085', 'LK-3315090', 'LK-3315095', 'LK-3315100', 'LK-3315105', 'LK-3315110', 'LK-3315115', 'LK-3315120', 'LK-3315125', 'LK-3315130', 'LK-3315135', 'LK-3315140', 'LK-3315145', 'LK-3315150', 'LK-3315155', 'LK-3315160', 'LK-3315165', 'LK-3315170', 'LK-3315175', 'LK-3315180', 'LK-3315185', 'LK-3315190', 'LK-3315195', 'LK-3315200', 'LK-3315205', 'LK-3315210', 'LK-3315215', 'LK-3315220', 'LK-3315225', 'LK-3315230', 'LK-3315235', 'LK-3315240', 'LK-3315245', 'LK-3315250', 'LK-3315255', 'LK-3315260', 'LK-3315265', 'LK-3315270', 'LK-3315275']	['EC-09C']	['LK-3315', 'MOH-33150']	[]	[6.160942638641979, 80.96312470793873]	29
